gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_10831,1739.8267491504193,-0.3434163404135196,0.09032041690400175,-3.802200567547471,0.00014341654833512714,0.002764004488400997,posterior,2.5584612560568107,Peptidase_M14 domain protein
SteCoe_10833,347.831969636736,-0.28450570980393813,0.12270358983109375,-2.3186421048933554,0.020414450106797117,0.09922892720735045,posterior,1.0033617039024783,PKG family kinase
SteCoe_1084,1711.96758245066,0.15843503222258923,0.06386773603483924,2.4806740000328875,0.013113424393234294,0.07370994064046463,anterior,1.1324739385428837,hypothetical protein
SteCoe_10840,695.2494085275948,0.20597068409722127,0.09732081560366297,2.116409350041133,0.034310007543406115,0.14076001942015257,anterior,0.8515206819187974,hypothetical protein
SteCoe_10841,3569.5504018302213,0.13484065037302811,0.05404658755105344,2.4948966527378817,0.01259938201965932,0.07184515007374324,anterior,1.143602543706546,ABC_membrane_2 domain protein
SteCoe_10849,814.7457586346706,0.34613920046878593,0.11533343775200196,3.001204223298006,0.0026891414529988562,0.023759423598614594,anterior,1.6241640995063948,RINGv domain protein
SteCoe_10853,647.5869600244599,0.2773322399460756,0.1059188780054133,2.6183457110629673,0.008835723851187876,0.056170898219191995,anterior,1.2504886313398154,hypothetical protein
SteCoe_10868,250.0212572279552,-0.3553811528012549,0.13842068498646928,-2.5673991776300893,0.010246458187734196,0.06205811981381343,posterior,1.2072013864517452,hypothetical protein
SteCoe_10869,1224.1451996437274,0.2281307966488364,0.07576148760297506,3.0111710298555168,0.0026024222457120137,0.023164703891177297,anterior,1.6351732469069586,hypothetical protein
SteCoe_10870,192.61616377900876,0.32233725968058363,0.15558346008849305,2.0717964460826623,0.038284428269692604,0.15136841868108428,anterior,0.8199647260462428,CDPK family kinase
SteCoe_10872,353.45522132758464,-0.36350605606787373,0.12842283646376568,-2.830540627176043,0.004646940908587983,0.03557933888920323,posterior,1.448802125938391,hypothetical protein
SteCoe_10873,200.5679805725716,0.4191743549189933,0.1619624504365946,2.588095906113081,0.009650810645939504,0.05982101902275535,anterior,1.223146193240672,SNARE domain protein
SteCoe_10884,342.64933991814246,-0.38138783367179896,0.13705220211667807,-2.782792452667839,0.005389326952554414,0.03946628523485835,posterior,1.4037737496603815,Kelch_4 domain protein
SteCoe_1089,606.0655496658106,-0.2947503803226932,0.11522471026702302,-2.558048352993341,0.010526145488839352,0.06322793551861478,posterior,1.1990909982834281,ANAPC4_WD40 domain protein
SteCoe_10895,303.72738662988246,0.32227347360258235,0.13556820133516848,2.377205498255583,0.017444366651216615,0.08973544629324659,anterior,1.0470359729118501,hypothetical protein
SteCoe_10896,2257.9347478980494,-0.2491858296729336,0.11147915227339016,-2.2352684299377628,0.025399731361070432,0.11514144759070576,posterior,0.9387683147740273,zf-C3HC4_3 domain protein
SteCoe_10897,560.1781949709845,-0.42398395186525384,0.11679993340256244,-3.6300016576546454,0.00028341939960938923,0.004637653531999155,posterior,2.333701699587936,Ank_2 domain protein
SteCoe_10904,9223.726345723191,0.1869791838418897,0.04939471034423017,3.7854090557235316,0.0001534559477865617,0.002912448602173698,anterior,2.5357417301682617,AARP2CN domain protein
SteCoe_10909,259.3614662087254,-0.27753591346399653,0.13871773478506064,-2.0007240883368724,0.045422132032917006,0.16977066337567767,posterior,0.7701373543441651,Nup84_Nup100 domain protein
SteCoe_10912,1760.1948972182543,-0.35882142777868625,0.06585168692247197,-5.448932966609212,5.0672905818455564e-08,8.13585887855113e-06,posterior,5.089596593123422,DSPn domain protein
SteCoe_10913,1184.6842156333269,-0.19074300505811473,0.07997881875735581,-2.3849190075787625,0.01708288183978605,0.08841198710780207,posterior,1.0534888483145293,Med31 domain protein
SteCoe_10915,6051.808152300353,0.17041839481330542,0.052142236685414664,3.268336873262194,0.0010818151895062157,0.012366746015372446,anterior,1.907744558533632,DUF1620 domain protein
SteCoe_10916,475.4026342784376,-0.3789511972968969,0.11161774937194195,-3.395080078475012,0.000686085303442293,0.008960651724591269,posterior,2.0476604021570224,LRR_4 domain protein
SteCoe_10917,8019.438826867019,0.2745228266524625,0.057493369485105736,4.77486063368717,1.7983174862019296e-06,0.000117077047562061,anterior,3.931528238097423,hypothetical protein
SteCoe_10942,97.94678998521523,0.539915889349164,0.2656218998086333,2.03264824827375,0.042088073256516575,0.16137352801546642,anterior,0.7921677061673573,hypothetical protein
SteCoe_1095,4209.730275386851,0.22007535476995513,0.0641229401442279,3.432084590552972,0.0005989607039596272,0.008095920839233849,anterior,2.0917337469533868,RrnaAD domain protein
SteCoe_10955,1438.9220485029075,0.287402089395717,0.07783357479785395,3.6925207423935684,0.00022204222431659835,0.00386891855940626,anterior,2.4124104120654497,DUF1015 domain protein
SteCoe_1096,18913.54945327432,0.12080835285730715,0.04557306317245831,2.6508719065063118,0.008028428342492795,0.05229989591994849,anterior,1.281499175404944,Fer2_4 domain protein
SteCoe_10960,730.6393977201645,-0.30650989714619625,0.10054995357794654,-3.0483345465554006,0.0023011359037946005,0.021269404605237373,posterior,1.6722446671390716,14-3-3 domain protein
SteCoe_10964,2131.5022420810074,0.18484259300961756,0.06974633083367227,2.6502124312520667,0.008044117444183693,0.0523701475314325,anterior,1.280916202650036,adh_short domain protein
SteCoe_10978,258.42608568080294,-0.548060621704458,0.1793298137387139,-3.0561601012031954,0.0022419150998286585,0.02091474663247758,posterior,1.679547392225277,hypothetical protein
SteCoe_10979,1925.1324992377438,0.2697624142643108,0.061171943088492046,4.409904290175471,1.0341631606990514e-05,0.00041516521787956584,anterior,3.381779038386297,EF-hand_6 domain protein
SteCoe_10980,231.67890955988037,-0.5795496600374885,0.18621927674000463,-3.1121894047877947,0.0018570531151072787,0.018149602438937283,posterior,1.7411328836012439,hypothetical protein
SteCoe_10986,295.4002092316091,0.3368137053939352,0.135143147884656,2.4922736421783216,0.012692820635443365,0.07218175548582094,anterior,1.1415725599526805,Y_phosphatase domain protein
SteCoe_10996,882.3636525195416,0.2609620216359719,0.08584194153349267,3.040029348988491,0.002365550957040501,0.021661224329606713,anterior,1.664316999946844,TPH domain protein
SteCoe_10999,14830.543223181225,0.1462457914935616,0.04772143913479317,3.064572111509005,0.0021798161720600995,0.02043362359006645,anterior,1.6896546110657393,ATP-synt_ab_N domain protein
SteCoe_11000,735.387541708773,0.1843719889248176,0.08541719242473321,2.1584880477929556,0.030889906689658988,0.13153614420400347,anterior,0.8809548930185593,CTP_transf_like domain protein
SteCoe_11012,232.67002132097102,-0.4045113545318415,0.15792956176965817,-2.561340321591124,0.010426916060498245,0.06277315070647857,posterior,1.2022260727178176,hypothetical protein
SteCoe_11013,569.5359448456694,-0.2720604515815171,0.10106044844595372,-2.6920566429804906,0.007101288336498636,0.04780608800050185,posterior,1.3205167934158355,hypothetical protein
SteCoe_11014,1586.7013829651594,-0.3558983475679007,0.07629147584277457,-4.664981816597105,3.0864433024023707e-06,0.00017671655000304104,posterior,3.75272277568612,ALMS_motif domain protein
SteCoe_1102,4691.403775609106,0.11951842204094813,0.05029859379693149,2.376178199404045,0.017493012425333708,0.08990271656572227,anterior,1.046227185111287,WD40 domain protein
SteCoe_11022,326.6328357622241,0.32107766846776326,0.1258713743101446,2.5508394599445157,0.01074638143716893,0.06420767465285544,anterior,1.1924130582211816,Ribosomal_S28e domain protein
SteCoe_11023,875.6469871305056,0.17691923064187262,0.08320916409798429,2.1261988695564655,0.03348670420029093,0.1386879521902662,anterior,0.8579612644100924,hypothetical protein
SteCoe_11028,153.31428496343537,-0.338003136692347,0.1736643627547961,-1.9463010794539788,0.05161858400994094,0.18437030284338846,posterior,0.7343090309499378,hypothetical protein
SteCoe_11031,23974.13051171493,0.13816141577868132,0.04803116025929626,2.8764954881959297,0.0040211794405408275,0.03180306139752179,anterior,1.4975310723408284,Mito_carr domain protein
SteCoe_11032,220.7645790185219,0.353858726912462,0.15429392422562807,2.293406747468585,0.021824598532887547,0.1035880144634987,anterior,0.9846904912460708,UCH domain protein
SteCoe_11043,8205.61469870974,0.2653511699814432,0.06089413751032104,4.357581547755208,1.3150750665659503e-05,0.0004833410149991274,anterior,3.3157463502531925,Cpn60_TCP1 domain protein
SteCoe_11053,52049.97879326622,0.1984320829934947,0.04673713840950699,4.2457045883906925,2.1790757368060177e-05,0.000705567504328529,anterior,3.151461429315846,GST_C domain protein
SteCoe_11056,257.7873406944877,0.3142188243500433,0.1595944886624166,1.9688576152193886,0.04896944391946313,0.1787143813651681,anterior,0.7478404978792101,PQ-loop domain protein
SteCoe_11059,159.79777272177628,-0.6200370032856495,0.17523632638935907,-3.538290353724855,0.0004027269438397215,0.006051957184203668,posterior,2.2181041531422183,Pur_ac_phosph_N domain protein
SteCoe_11061,515.5822256937887,-0.22879645372830523,0.10240205440337717,-2.2342955428124656,0.02546363342179884,0.11522103852312462,posterior,0.9384682146603537,hypothetical protein
SteCoe_11064,342.83353075144504,-0.3034384711164571,0.1256271063728893,-2.415390116650335,0.015718364402732405,0.08364065623123543,posterior,1.0775825684358296,Kelch_4 domain protein
SteCoe_11066,1628.1489727756023,0.2809096291546395,0.07331652806487751,3.831463880914596,0.0001273830769641148,0.002542185257468886,anterior,2.5947928041498947,hypothetical protein
SteCoe_11071,696.8201824851966,-0.2202540174200269,0.09621367467089971,-2.2892173921577053,0.02206672456684359,0.10434296643055314,posterior,0.9815368206124266,CDPK family kinase
SteCoe_11076,111.04558498831587,-0.412608734672205,0.20457771800288052,-2.0168801309358395,0.04370802402348423,0.16571704487530575,posterior,0.7806328197968126,Ion_trans domain protein
SteCoe_11077,579.7065642593822,0.2299360709954432,0.09665828113331157,2.378855368618797,0.01736648839417446,0.08944621156999552,anterior,1.0484380489377279,ERGIC_N domain protein
SteCoe_11086,463.87342214703153,0.3237624721139557,0.11647115465575897,2.779765282407176,0.005439820154101618,0.039672786738622255,anterior,1.4015072922735485,VWA domain protein
SteCoe_11087,15387.301907086112,0.13343685966064037,0.05081641378366882,2.625861404322943,0.008643000164100868,0.05525827110904489,anterior,1.2576027071782399,Vault domain protein
SteCoe_1109,867.4985630261946,-0.25243477642933904,0.09372770929723893,-2.693277989210127,0.007075324896500801,0.04773715661616101,posterior,1.3211434525828638,Ank_2 domain protein
SteCoe_11090,682.9670823617498,-0.3290263075746187,0.09650801809237672,-3.4093157654494295,0.0006512605009875475,0.008607743148287017,posterior,2.0651107006630363,WD40 domain protein
SteCoe_11091,248.62185232604557,-0.49090097173191205,0.1593431373439744,-3.0807788770482345,0.0020645991220557486,0.01961549599125307,posterior,1.7074007059621328,WD40 domain protein
SteCoe_11099,94.24077989011518,-0.4997252359683114,0.2456156134531164,-2.0345825289470043,0.04189289678078663,0.160848096026891,posterior,0.7935840755136985,PEX11 domain protein
SteCoe_11101,6328.581319420623,0.2615511855821428,0.05418165073344634,4.827301900949415,1.383952407650322e-06,9.657816899661757e-05,anterior,4.01512103254722,SAPS domain protein
SteCoe_11111,2440.388138064236,0.13317623485082877,0.06884169470670069,1.9345287099369752,0.05304815565793553,0.18761018812844574,anterior,0.7267435810538467,hypothetical protein
SteCoe_11112,590.7444360443178,-0.27573219490823025,0.11349761498476328,-2.429409595481337,0.015123436058681763,0.08134656261891444,posterior,1.089660793890956,hypothetical protein
SteCoe_11114,741.118483931159,-0.18809776124417008,0.09706400214241317,-1.9378735380001264,0.05263865311929693,0.18689473436305482,posterior,0.7284029344118783,Na_H_Exchanger domain protein
SteCoe_11118,513.4703637236145,0.19808509514912934,0.10103966037827422,1.9604687348268446,0.04994102884567999,0.1804773616467508,anterior,0.743577266492367,C2 domain protein
SteCoe_11122,334.5356467693142,0.27459436811073024,0.12192384745114421,2.2521793221852047,0.02431094218860587,0.11149825160985605,anterior,0.9527319426799019,CK1 kinase
SteCoe_11128,26966.278063012684,0.12939695296205833,0.06207823016153732,2.084417558705316,0.03712220203614462,0.1483082324190519,anterior,0.8288347411163591,E1_DerP2_DerF2 domain protein
SteCoe_11130,132.35193122192987,0.45888454221337627,0.19035951491996744,2.4106204641585913,0.0159254111668297,0.08438968952529227,anterior,1.0737106109075336,hypothetical protein
SteCoe_11139,2285.9919761307256,-0.21486421733423713,0.06223428315467157,-3.452505700117613,0.0005554057413938041,0.007648808968789442,posterior,2.1164061855722336,hypothetical protein
SteCoe_11142,1009.2643368854742,-0.2584152776659468,0.07632215180970703,-3.3858489513011905,0.0007095842957192606,0.009188879958028556,posterior,2.0367374219862606,hypothetical protein
SteCoe_11147,1927.654969510602,-0.2426094151737599,0.08715043649711574,-2.7838003448415214,0.005372609454081153,0.039434948396156216,posterior,1.4041187231473071,Kelch_4 domain protein
SteCoe_11148,316.75697642791255,0.25600749361120384,0.1332069309244758,1.9218781773176064,0.05462108834360079,0.19105302546916483,anterior,0.7188460805395098,hypothetical protein
SteCoe_11159,10406.743840476862,0.1975706202680102,0.060416990619084406,3.2701168701640357,0.0010750305941081212,0.01232217032022803,anterior,1.9093127925703663,eIF2A domain protein
SteCoe_1116,1934.371146876708,-0.19780991599309414,0.05993407616149356,-3.3004582478270192,0.0009652707509643579,0.011451328675607166,posterior,1.9411441200483797,DUF4378 domain protein
SteCoe_11162,831.4942650194702,0.22506429420869628,0.08260820411204839,2.7244787200968905,0.006440308047703083,0.044782265727988164,anterior,1.348893937369983,Kelch_3 domain protein
SteCoe_11163,564.356254144903,0.3347650615114872,0.10157740359019297,3.295664682098725,0.0009818913563699396,0.011558604202824525,anterior,1.9370946074043083,FYVE domain protein
SteCoe_11167,855.7263760352062,-0.2767068519169757,0.08155988440959304,-3.392683228035933,0.0006921162602000467,0.00902225625583476,posterior,2.044684841956275,DYRK family kinase
SteCoe_11176,602.9790215163057,-0.2720752247380898,0.09691145979508392,-2.8074618348891236,0.004993359632865741,0.03745282809982966,posterior,1.4265153827234796,zf-DHHC domain protein
SteCoe_11177,327.80999416665685,-0.37778120341969607,0.14861457124692878,-2.5420199395656713,0.011021388583129975,0.06548434385201933,posterior,1.1838625197245018,zf-RING_UBOX domain protein
SteCoe_11195,441.9572143603979,-0.24428066077744792,0.11094245107927043,-2.2018682515217267,0.027674616209223523,0.1219236134788032,posterior,0.913912174526051,Peptidase_M14 domain protein
SteCoe_11196,3252.8543778375774,-0.18457640526657412,0.09762077932215059,-1.8907491473456504,0.05865783838738369,0.19951887239952076,posterior,0.7000160183164635,Chitin_synth_1 domain protein
SteCoe_11199,4204.696888538732,0.22899857674478508,0.0632285255718718,3.62176050561993,0.0002926049499610702,0.004755164460782872,anterior,2.3228344580798073,ArfGap domain protein
SteCoe_112,176.01389892288992,-0.34377922887010587,0.17951148855728394,-1.9150820464641316,0.05548204104915367,0.19291669056505228,posterior,0.7146301968935508,MARK subfamily kinase
SteCoe_11202,881.7699633222032,-0.33179394607007856,0.11254679681056766,-2.9480532140646805,0.0031978201312176774,0.02695864630162743,posterior,1.5693019192025037,SHIPPO-rpt domain protein
